age,annual_income,monthly_visits,device,region,customer_segment
47.0,55862.12,7.0,mobile,West,Premium
51.0,43178.34,7.0,desktop,East,Regular
40.0,35549.49,6.0,desktop,South,Budget
24.0,51705.08,7.0,desktop,West,Regular
68.0,65968.46,1.0,mobile,South,Budget
31.0,80988.56,6.0,desktop,East,Premium
36.0,53131.69,5.0,tablet,South,Regular
35.0,44303.89,6.0,desktop,South,Regular
55.0,44542.86,10.0,mobile,North,Regular
21.0,81459.98,5.0,desktop,North,Premium
30.0,57151.21,6.0,mobile,South,Regular
65.0,44704.51,8.0,mobile,South,Regular
57.0,70165.47,4.0,mobile,East,Regular
47.0,27871.53,2.0,mobile,East,Budget
57.0,57370.25,7.0,mobile,West,Regular
35.0,54099.01,3.0,desktop,West,Regular
61.0,52224.38,4.0,desktop,East,Regular
59.0,31301.82,3.0,desktop,East,Budget
43.0,75122.48,6.0,desktop,North,Premium
55.0,89499.68,5.0,desktop,East,Premium
29.0,27816.97,4.0,desktop,West,Regular
32.0,57445.47,7.0,desktop,East,Regular
50.0,68218.09,4.0,desktop,East,Regular
20.0,101299.81,6.0,mobile,West,Premium
65.0,46444.4,4.0,desktop,South,Regular
57.0,35531.46,8.0,mobile,West,Regular
34.0,54895.94,5.0,desktop,West,Regular
31.0,96292.11,4.0,mobile,West,Premium
19.0,56414.71,5.0,mobile,South,Regular
36.0,60419.35,6.0,mobile,West,Regular
27.0,91396.52,7.0,desktop,East,Premium
64.0,12000.0,5.0,mobile,South,Budget
66.0,12000.0,8.0,mobile,East,Budget
28.0,73601.46,5.0,desktop,West,Premium
18.0,70880.8,5.0,desktop,South,Premium
29.0,26560.76,3.0,mobile,South,Budget
20.0,65610.55,5.0,mobile,West,Regular
54.0,55838.46,8.0,mobile,North,Regular
23.0,59449.74,7.0,desktop,South,Premium
28.0,38498.48,4.0,desktop,East,Regular
64.0,45701.06,7.0,mobile,West,Regular
56.0,37010.33,5.0,mobile,North,Budget
37.0,56042.07,5.0,mobile,West,Regular
25.0,50255.1,5.0,mobile,East,Regular
53.0,89501.52,7.0,desktop,East,Premium
33.0,67875.71,4.0,mobile,South,Regular
54.0,22720.51,2.0,desktop,East,Budget
60.0,63522.85,6.0,mobile,West,Regular
40.0,84367.81,8.0,mobile,South,Premium
25.0,60771.0,8.0,mobile,West,Regular
56.0,77271.63,9.0,mobile,North,Premium
62.0,54296.63,5.0,desktop,North,Regular
41.0,69448.05,6.0,mobile,North,Regular
39.0,35821.58,10.0,mobile,East,Regular
46.0,71126.38,6.0,mobile,South,Regular
63.0,26725.32,9.0,mobile,East,Budget
33.0,81499.01,3.0,mobile,West,Regular
34.0,23961.65,7.0,desktop,West,Regular
18.0,12000.0,5.0,mobile,West,Budget
19.0,65876.52,4.0,desktop,West,Regular
48.0,51458.95,7.0,mobile,South,Regular
68.0,57335.24,9.0,mobile,West,Regular
31.0,63768.45,10.0,mobile,East,Premium
31.0,54439.69,9.0,tablet,North,Regular
32.0,36848.75,5.0,mobile,North,Regular
34.0,59329.18,8.0,desktop,North,Premium
63.0,62124.77,8.0,desktop,West,Regular
66.0,65103.29,4.0,mobile,East,Regular
36.0,95739.61,6.0,mobile,East,Premium
42.0,,5.0,desktop,South,Regular
23.0,56375.66,8.0,desktop,West,Premium
28.0,66480.53,5.0,desktop,North,Regular
50.0,45830.26,4.0,mobile,West,Budget
19.0,30416.98,5.0,desktop,North,Regular
45.0,43360.14,7.0,desktop,South,Regular
45.0,76830.83,3.0,mobile,West,Regular
20.0,49472.44,3.0,mobile,South,Regular
43.0,67550.51,4.0,mobile,West,Regular
36.0,39936.9,5.0,mobile,North,Regular
24.0,64148.91,10.0,mobile,East,Premium
49.0,41140.27,3.0,mobile,East,Budget
62.0,37719.38,2.0,mobile,South,Budget
32.0,57303.62,11.0,mobile,West,Premium
47.0,56067.43,5.0,desktop,East,Regular
69.0,85226.33,8.0,desktop,East,Premium
62.0,21675.76,4.0,desktop,South,Budget
59.0,65439.06,9.0,mobile,East,Regular
37.0,88059.92,7.0,desktop,South,Budget
44.0,82934.0,4.0,mobile,North,Regular
20.0,47124.83,2.0,mobile,East,Regular
65.0,41019.22,6.0,desktop,East,Regular
18.0,44846.42,4.0,desktop,East,Regular
19.0,61169.82,13.0,mobile,East,Premium
20.0,58883.45,6.0,desktop,West,Regular
29.0,62169.35,6.0,desktop,East,Regular
64.0,67277.95,2.0,desktop,South,Regular
65.0,33049.96,6.0,mobile,South,Budget
46.0,31859.98,2.0,mobile,South,Budget
44.0,29837.03,9.0,mobile,North,Regular
35.0,27465.25,7.0,desktop,North,Regular
26.0,52963.37,7.0,desktop,South,Regular
51.0,61386.75,9.0,desktop,East,Premium
47.0,106944.12,5.0,desktop,East,Premium
43.0,65941.43,7.0,desktop,South,Premium
55.0,55349.34,5.0,tablet,West,Regular
31.0,84110.35,10.0,mobile,East,Premium
49.0,39934.7,4.0,desktop,East,Regular
60.0,61963.84,5.0,mobile,West,Regular
20.0,74974.75,5.0,desktop,North,Premium
39.0,71133.56,5.0,desktop,West,Regular
19.0,63284.39,11.0,mobile,East,Premium
25.0,47845.25,4.0,desktop,West,Regular
39.0,29528.13,8.0,mobile,West,Regular
41.0,51854.74,3.0,mobile,North,Regular
18.0,42784.46,3.0,mobile,East,Regular
22.0,69130.13,5.0,mobile,West,Regular
22.0,52202.51,1.0,desktop,East,Regular
65.0,66520.03,2.0,desktop,East,Regular
51.0,21995.05,5.0,mobile,North,Budget
34.0,74956.75,8.0,desktop,West,Premium
40.0,37515.36,5.0,desktop,North,Regular
42.0,22960.2,4.0,mobile,West,Budget
22.0,26774.61,6.0,desktop,West,Regular
31.0,42118.16,6.0,tablet,North,Regular
63.0,78040.42,10.0,desktop,South,Premium
27.0,69627.21,5.0,desktop,West,Premium
37.0,30934.34,9.0,tablet,South,Regular
42.0,56773.81,2.0,mobile,North,Regular
63.0,52846.09,5.0,mobile,East,Regular
67.0,22849.28,4.0,mobile,East,Budget
49.0,34682.09,9.0,mobile,South,Regular
54.0,13221.59,8.0,desktop,North,Regular
50.0,37162.9,5.0,tablet,East,Budget
44.0,12000.0,5.0,desktop,North,Budget
40.0,38690.98,5.0,desktop,North,Regular
36.0,35806.51,12.0,mobile,West,Regular
52.0,38659.54,3.0,mobile,South,Budget
30.0,38120.2,4.0,mobile,West,Budget
30.0,78702.47,8.0,mobile,West,Premium
50.0,47859.8,9.0,mobile,West,Budget
31.0,59943.09,3.0,mobile,East,Budget
41.0,70469.12,5.0,mobile,East,Regular
63.0,73455.2,5.0,mobile,East,Regular
25.0,68938.58,10.0,mobile,South,Premium
28.0,43653.3,6.0,mobile,East,Regular
68.0,32514.83,4.0,mobile,South,Budget
38.0,39053.58,8.0,mobile,North,Regular
42.0,45317.1,6.0,desktop,West,Regular
56.0,55099.61,6.0,mobile,South,Regular
69.0,53240.27,10.0,mobile,North,Regular
35.0,77446.73,8.0,desktop,West,Premium
43.0,52886.45,15.0,mobile,West,Premium
37.0,91710.36,8.0,desktop,East,Premium
63.0,76090.46,11.0,mobile,South,Premium
65.0,45127.53,3.0,mobile,West,Budget
21.0,72618.68,5.0,desktop,North,Premium
28.0,12000.0,4.0,desktop,West,Budget
50.0,83201.39,8.0,desktop,East,Premium
30.0,63424.06,7.0,desktop,East,Regular
25.0,63127.62,8.0,mobile,East,Regular
64.0,20529.12,6.0,mobile,West,Budget
65.0,106591.63,7.0,mobile,South,Premium
32.0,49787.65,1.0,mobile,East,Budget
50.0,52063.67,6.0,mobile,South,Regular
35.0,78034.14,5.0,tablet,East,Regular
26.0,51028.07,3.0,desktop,East,Regular
63.0,37585.06,8.0,mobile,South,Regular
18.0,68471.23,9.0,mobile,West,Premium
34.0,34248.69,8.0,mobile,North,Regular
20.0,70193.16,11.0,mobile,South,Premium
69.0,57811.39,9.0,desktop,North,Regular
45.0,78055.29,8.0,mobile,West,Premium
60.0,30217.43,5.0,desktop,West,Regular
39.0,80476.39,8.0,mobile,West,Premium
62.0,61005.65,3.0,mobile,West,Regular
47.0,95382.41,3.0,mobile,West,Regular
29.0,41669.06,5.0,mobile,East,Regular
18.0,92983.08,6.0,mobile,South,Premium
29.0,69390.17,7.0,mobile,East,Regular
69.0,71137.0,11.0,desktop,North,Premium
57.0,40116.17,2.0,mobile,West,Budget
64.0,66414.69,7.0,mobile,West,Regular
60.0,68700.05,6.0,mobile,West,Regular
50.0,38000.19,3.0,mobile,North,Budget
29.0,31329.01,3.0,mobile,East,Budget
38.0,,3.0,desktop,South,Regular
28.0,84909.04,9.0,tablet,East,Premium
64.0,58200.15,9.0,mobile,South,Premium
30.0,74157.89,3.0,desktop,North,Budget
59.0,60908.11,8.0,mobile,West,Premium
25.0,57375.93,4.0,tablet,East,Regular
38.0,59539.7,5.0,mobile,South,Regular
39.0,46595.18,5.0,mobile,South,Regular
56.0,79969.76,6.0,mobile,North,Regular
44.0,58537.58,7.0,mobile,East,Regular
61.0,59595.98,1.0,desktop,East,Regular
50.0,26687.09,12.0,desktop,North,Regular
18.0,61314.98,6.0,mobile,West,Regular
20.0,41188.46,10.0,desktop,East,Premium
39.0,44749.62,4.0,mobile,North,Regular
27.0,76196.48,7.0,mobile,North,Premium
29.0,32660.97,5.0,mobile,North,Budget
24.0,50906.49,7.0,mobile,South,Regular
68.0,67852.3,9.0,mobile,East,Regular
32.0,78550.11,9.0,mobile,North,Premium
53.0,44394.91,7.0,desktop,East,Regular
27.0,61527.4,5.0,mobile,North,Premium
24.0,60838.71,9.0,desktop,South,Premium
66.0,31910.84,5.0,mobile,North,Budget
43.0,12000.0,6.0,mobile,East,Budget
37.0,15578.5,4.0,desktop,South,Budget
28.0,67256.88,3.0,tablet,South,Regular
25.0,57086.4,2.0,mobile,North,Regular
20.0,27591.74,5.0,mobile,North,Budget
52.0,41906.57,2.0,mobile,North,Budget
23.0,,7.0,desktop,North,Regular
68.0,47671.09,6.0,desktop,West,Regular
33.0,54370.26,8.0,desktop,North,Premium
59.0,100106.31,4.0,desktop,North,Premium
34.0,39004.4,7.0,mobile,West,Regular
51.0,57914.7,11.0,tablet,East,Regular
50.0,39246.63,5.0,desktop,East,Regular
37.0,42136.58,2.0,mobile,West,Premium
28.0,36989.82,5.0,tablet,East,Regular
38.0,50273.83,6.0,desktop,North,Regular
35.0,43685.51,8.0,mobile,East,Regular
33.0,62123.85,9.0,mobile,West,Regular
29.0,59334.21,9.0,desktop,North,Premium
59.0,36731.44,6.0,mobile,South,Budget
36.0,94175.62,8.0,mobile,East,Premium
59.0,31083.99,5.0,desktop,North,Regular
51.0,62250.56,4.0,mobile,East,Regular
43.0,99303.74,2.0,mobile,North,Regular
55.0,40408.11,8.0,mobile,East,Regular
62.0,82078.49,5.0,mobile,East,Regular
25.0,83993.01,8.0,mobile,North,Premium
51.0,61903.25,5.0,mobile,East,Regular
31.0,17209.38,5.0,desktop,South,Budget
53.0,84007.54,8.0,desktop,North,Premium
43.0,56872.39,4.0,mobile,West,Regular
31.0,43805.76,8.0,mobile,South,Regular
37.0,81061.69,7.0,mobile,South,Premium
30.0,,1.0,desktop,North,Regular
53.0,76739.78,3.0,desktop,West,Regular
29.0,43778.49,3.0,mobile,South,Budget
63.0,65934.43,11.0,tablet,South,Regular
65.0,32988.52,6.0,mobile,South,Budget
28.0,46891.08,4.0,mobile,West,Regular
59.0,36271.57,5.0,desktop,North,Regular
43.0,40439.05,6.0,tablet,East,Regular
64.0,58799.02,4.0,mobile,East,Regular
46.0,51488.41,11.0,mobile,West,Regular
60.0,58825.58,7.0,mobile,West,Regular
65.0,81189.28,8.0,desktop,West,Premium
59.0,52640.25,1.0,desktop,North,Regular
38.0,16982.52,5.0,mobile,South,Budget
40.0,49097.0,4.0,mobile,South,Regular
33.0,56618.47,8.0,mobile,South,Regular
57.0,75789.48,4.0,desktop,East,Regular
21.0,76099.73,4.0,desktop,East,Premium
26.0,74395.18,7.0,desktop,North,Premium
26.0,50334.4,6.0,desktop,West,Regular
52.0,,5.0,mobile,North,Regular
41.0,25517.14,4.0,mobile,South,Budget
20.0,81387.7,4.0,desktop,East,Premium
38.0,63935.13,6.0,tablet,West,Regular
68.0,65355.78,7.0,mobile,North,Regular
35.0,47238.74,4.0,mobile,West,Regular
63.0,56123.56,4.0,mobile,West,Regular
36.0,41322.21,2.0,desktop,West,Regular
26.0,66555.65,3.0,mobile,South,Regular
20.0,27852.09,6.0,mobile,East,Regular
57.0,74829.19,9.0,mobile,East,Regular
43.0,66094.59,5.0,desktop,East,Regular
60.0,96353.27,8.0,mobile,East,Premium
52.0,54197.66,4.0,mobile,North,Regular
20.0,53087.77,5.0,desktop,West,Regular
48.0,58937.96,4.0,desktop,North,Regular
47.0,55738.91,8.0,mobile,East,Regular
25.0,52796.51,8.0,desktop,West,Premium
39.0,32460.04,8.0,desktop,South,Regular
37.0,32402.74,3.0,desktop,North,Regular
50.0,43415.1,6.0,tablet,South,Regular
52.0,49052.44,11.0,desktop,West,Premium
64.0,30749.96,5.0,desktop,North,Regular
21.0,31273.68,9.0,mobile,North,Premium
55.0,49191.21,8.0,mobile,South,Regular
30.0,70134.24,2.0,tablet,East,Regular
28.0,51091.46,5.0,desktop,East,Regular
36.0,68842.77,8.0,mobile,South,Regular
46.0,74849.85,6.0,mobile,West,Regular
18.0,70683.4,8.0,mobile,East,Premium
47.0,46387.14,11.0,mobile,East,Regular
60.0,46728.56,7.0,mobile,West,Regular
18.0,16908.15,1.0,mobile,South,Budget
63.0,41037.14,6.0,desktop,East,Regular
24.0,64554.96,7.0,desktop,South,Premium
61.0,32780.66,5.0,desktop,East,Regular
36.0,82644.35,9.0,mobile,West,Premium
36.0,84280.21,10.0,mobile,North,Premium
27.0,47460.05,5.0,mobile,East,Regular
47.0,73832.91,7.0,mobile,West,Regular
30.0,26045.78,7.0,mobile,South,Regular
28.0,33576.97,5.0,mobile,North,Budget
53.0,47391.62,3.0,desktop,West,Regular
55.0,55175.65,4.0,mobile,West,Regular
67.0,51200.59,7.0,mobile,South,Premium
46.0,37385.88,5.0,mobile,North,Budget
41.0,95152.29,5.0,desktop,East,Premium
54.0,60944.89,8.0,mobile,West,Budget
51.0,60848.74,9.0,mobile,West,Regular
65.0,68909.03,6.0,desktop,East,Regular
57.0,58583.26,4.0,mobile,North,Regular
64.0,50276.54,9.0,mobile,South,Regular
52.0,43630.78,6.0,desktop,East,Regular
66.0,21558.23,9.0,mobile,East,Budget
52.0,85516.76,6.0,desktop,West,Premium
46.0,36189.84,2.0,mobile,South,Budget
18.0,21032.5,8.0,desktop,West,Regular
32.0,38501.99,4.0,tablet,South,Budget
63.0,22281.92,4.0,mobile,East,Budget
52.0,95719.51,5.0,mobile,West,Premium
26.0,62456.2,4.0,mobile,East,Regular
20.0,83767.53,8.0,mobile,West,Premium
27.0,84696.1,7.0,mobile,South,Premium
28.0,66609.92,9.0,mobile,South,Premium
44.0,66695.52,4.0,mobile,West,Regular
31.0,40243.41,4.0,desktop,West,Regular
48.0,53280.18,2.0,desktop,South,Regular
56.0,42664.85,3.0,tablet,North,Budget
57.0,55871.09,5.0,desktop,East,Regular
58.0,40719.28,3.0,desktop,South,Regular
33.0,80862.64,6.0,mobile,South,Regular
66.0,70605.86,3.0,mobile,North,Regular
67.0,52827.32,4.0,mobile,East,Regular
22.0,20882.93,7.0,mobile,East,Budget
50.0,68979.33,6.0,desktop,East,Regular
39.0,73052.83,8.0,desktop,North,Premium
61.0,53605.92,3.0,desktop,East,Regular
53.0,29260.05,4.0,mobile,East,Budget
42.0,,10.0,desktop,West,Premium
36.0,76442.43,5.0,desktop,North,Premium
21.0,15869.73,6.0,mobile,South,Budget
36.0,66559.11,7.0,desktop,North,Premium
18.0,17946.2,3.0,mobile,North,Budget
67.0,56610.61,7.0,mobile,East,Regular
51.0,90643.24,4.0,mobile,South,Regular
46.0,56872.21,3.0,mobile,South,Regular
40.0,64798.11,8.0,mobile,East,Regular
51.0,48439.06,7.0,tablet,North,Regular
40.0,54862.78,8.0,desktop,South,Regular
65.0,102945.16,0.0,desktop,North,Regular
34.0,82211.15,7.0,desktop,West,Premium
41.0,48589.69,9.0,mobile,South,Regular
27.0,47229.27,6.0,desktop,North,Regular
55.0,55370.82,5.0,desktop,North,Regular
42.0,99753.65,9.0,desktop,South,Premium
32.0,59259.9,4.0,desktop,North,Regular
31.0,77691.07,4.0,desktop,South,Premium
62.0,47575.16,3.0,mobile,West,Budget
64.0,29048.93,8.0,desktop,North,Regular
28.0,81998.32,7.0,desktop,North,Premium
27.0,53443.63,8.0,mobile,South,Regular
48.0,39015.91,7.0,desktop,West,Regular
68.0,40879.44,10.0,mobile,South,Regular
48.0,41318.46,10.0,desktop,North,Regular
62.0,42630.54,3.0,desktop,North,Regular
57.0,23611.31,7.0,desktop,North,Regular
37.0,79479.69,3.0,mobile,East,Regular
32.0,62790.01,16.0,desktop,West,Premium
58.0,74869.47,12.0,desktop,East,Premium
47.0,47988.91,5.0,mobile,West,Regular
48.0,62067.11,8.0,mobile,South,Regular
20.0,58403.47,8.0,desktop,North,Premium
42.0,78924.89,2.0,tablet,West,Regular
58.0,71597.62,10.0,desktop,East,Premium
60.0,62302.89,6.0,desktop,East,Regular
46.0,41777.24,8.0,mobile,South,Regular
61.0,30537.31,3.0,mobile,East,Budget
59.0,38715.61,9.0,desktop,East,Regular
28.0,42096.49,4.0,mobile,East,Regular
55.0,44031.38,8.0,tablet,North,Regular
65.0,29830.11,9.0,tablet,East,Regular
42.0,88797.3,7.0,mobile,North,Premium
19.0,60490.42,6.0,mobile,West,Regular
68.0,13967.98,6.0,desktop,East,Budget
18.0,32778.5,11.0,mobile,South,Regular
22.0,27731.72,8.0,mobile,North,Regular
43.0,59853.05,6.0,desktop,North,Regular
35.0,76694.54,7.0,desktop,West,Premium
33.0,34938.55,4.0,desktop,East,Regular
66.0,67589.41,4.0,mobile,South,Regular
39.0,49381.4,7.0,desktop,South,Regular
22.0,78368.07,6.0,mobile,North,Premium
42.0,82760.93,7.0,mobile,North,Premium
31.0,61322.67,11.0,mobile,East,Premium
42.0,,5.0,mobile,North,Regular
61.0,54938.29,3.0,mobile,North,Budget
65.0,47409.17,4.0,mobile,North,Premium
55.0,31372.1,9.0,tablet,West,Regular
65.0,61642.79,5.0,desktop,West,Regular
29.0,53573.76,4.0,mobile,South,Regular
36.0,47203.14,2.0,mobile,North,Budget
59.0,53450.74,7.0,mobile,West,Regular
32.0,51235.59,7.0,mobile,East,Regular
47.0,33926.23,4.0,mobile,North,Budget
52.0,44282.22,4.0,desktop,East,Regular
34.0,78182.41,6.0,tablet,South,Regular
28.0,50270.32,4.0,mobile,East,Regular
18.0,83325.15,3.0,desktop,South,Premium
38.0,31594.73,4.0,mobile,South,Budget
39.0,27527.47,7.0,mobile,North,Budget
55.0,57584.02,6.0,desktop,West,Regular
55.0,70736.04,6.0,desktop,North,Regular
18.0,41691.63,6.0,mobile,South,Regular
43.0,67676.57,4.0,tablet,East,Regular
58.0,73925.01,8.0,mobile,East,Regular
68.0,76757.36,8.0,mobile,South,Regular
56.0,52750.04,1.0,desktop,South,Regular
33.0,53957.58,1.0,desktop,West,Regular
38.0,21541.39,9.0,desktop,North,Regular
37.0,55465.82,5.0,mobile,North,Regular
30.0,60688.69,13.0,tablet,South,Premium
18.0,83629.85,3.0,mobile,West,Regular
46.0,29240.26,7.0,mobile,North,Budget
32.0,37851.64,5.0,desktop,North,Regular
33.0,34713.37,5.0,mobile,South,Budget
37.0,73195.81,8.0,desktop,South,Premium
60.0,12000.0,3.0,mobile,North,Budget
55.0,33079.84,2.0,mobile,East,Regular
48.0,96741.36,6.0,mobile,South,Premium
55.0,68292.68,8.0,desktop,West,Premium
33.0,28096.03,7.0,desktop,East,Regular
37.0,53786.77,6.0,desktop,South,Regular
59.0,72130.6,5.0,desktop,East,Regular
50.0,66144.04,8.0,desktop,South,Premium
49.0,50520.44,8.0,desktop,South,Regular
28.0,38966.79,0.0,desktop,East,Budget
24.0,71838.39,6.0,mobile,West,Regular
29.0,54871.62,6.0,tablet,West,Regular
39.0,71379.59,5.0,mobile,North,Regular
31.0,63038.21,3.0,mobile,East,Regular
43.0,45561.31,5.0,mobile,South,Regular
32.0,84153.67,8.0,mobile,East,Premium
67.0,44915.42,1.0,desktop,East,Budget
68.0,63713.41,7.0,desktop,East,Regular
34.0,42210.98,4.0,tablet,East,Regular
56.0,50344.24,8.0,mobile,South,Regular
41.0,49952.55,3.0,mobile,West,Regular
59.0,41636.5,9.0,mobile,South,Regular
68.0,59806.75,6.0,mobile,East,Regular
61.0,81475.76,5.0,mobile,North,Regular
40.0,92567.82,6.0,mobile,West,Premium
43.0,84005.34,8.0,mobile,South,Premium
61.0,,5.0,mobile,North,Regular
37.0,84432.38,3.0,mobile,North,Regular
23.0,63463.7,2.0,mobile,South,Regular
37.0,91293.23,2.0,mobile,South,Regular
38.0,29573.6,5.0,mobile,North,Budget
22.0,84930.78,7.0,mobile,West,Premium
27.0,42918.46,6.0,desktop,South,Regular
38.0,78361.58,6.0,mobile,West,Regular
63.0,45595.66,8.0,mobile,East,Regular
39.0,73420.42,4.0,desktop,East,Regular
46.0,49321.03,4.0,desktop,West,Regular
33.0,17075.71,7.0,mobile,South,Budget
29.0,35473.65,5.0,desktop,East,Regular
26.0,50141.1,5.0,desktop,South,Regular
22.0,55488.45,1.0,mobile,South,Regular
21.0,12000.0,6.0,tablet,North,Budget
39.0,30837.78,6.0,tablet,South,Budget
47.0,40256.05,7.0,mobile,North,Regular
23.0,50734.39,4.0,desktop,East,Regular
64.0,59453.05,4.0,desktop,South,Regular
43.0,38451.74,2.0,mobile,West,Budget
63.0,24413.63,8.0,desktop,North,Regular
55.0,61100.08,5.0,mobile,East,Budget
39.0,48310.12,8.0,mobile,West,Regular
34.0,72902.82,2.0,tablet,West,Regular
32.0,44403.85,4.0,mobile,West,Regular
26.0,68003.83,6.0,mobile,South,Regular
44.0,37054.42,5.0,mobile,North,Budget
36.0,60405.38,6.0,desktop,South,Regular
43.0,56818.69,9.0,mobile,North,Regular
26.0,64064.46,8.0,mobile,North,Regular
53.0,36187.21,4.0,tablet,West,Budget
61.0,52550.25,12.0,desktop,East,Premium
47.0,37911.15,11.0,mobile,East,Regular
22.0,51767.62,3.0,mobile,East,Regular
26.0,67536.42,6.0,desktop,North,Premium
56.0,115126.77,4.0,mobile,South,Premium
34.0,55711.17,8.0,desktop,East,Premium
35.0,69407.2,6.0,mobile,North,Regular
68.0,57286.1,9.0,desktop,East,Regular
55.0,77852.87,7.0,desktop,West,Premium
40.0,64320.18,7.0,mobile,East,Regular
58.0,76055.93,5.0,mobile,North,Regular
32.0,62174.7,6.0,mobile,East,Regular
25.0,103339.14,9.0,mobile,North,Premium
42.0,82753.69,6.0,mobile,North,Regular
57.0,20758.69,8.0,mobile,North,Budget
32.0,61064.34,4.0,mobile,West,Regular
67.0,56607.51,8.0,desktop,East,Regular
33.0,12000.0,5.0,tablet,West,Budget
47.0,37715.32,4.0,mobile,West,Budget
27.0,,6.0,mobile,West,Regular
51.0,40269.86,5.0,mobile,East,Budget
27.0,57657.12,6.0,mobile,West,Regular
34.0,18961.32,6.0,mobile,South,Budget
21.0,70072.51,10.0,tablet,South,Premium
27.0,70639.7,9.0,desktop,South,Premium
24.0,62160.15,3.0,mobile,South,Regular
56.0,48437.13,6.0,mobile,North,Regular
55.0,55168.93,1.0,mobile,East,Budget
60.0,45725.49,2.0,desktop,North,Regular
34.0,78102.15,4.0,tablet,North,Regular
28.0,65245.92,4.0,mobile,East,Regular
28.0,95153.01,9.0,mobile,North,Premium
23.0,47700.24,7.0,mobile,North,Regular
22.0,84249.93,7.0,mobile,West,Premium
36.0,43512.18,4.0,mobile,South,Regular
25.0,51669.24,7.0,mobile,South,Regular
50.0,34126.64,12.0,mobile,South,Regular
48.0,65623.89,9.0,mobile,North,Regular
36.0,53909.25,7.0,desktop,North,Regular
24.0,67585.13,5.0,mobile,North,Regular
68.0,85051.4,4.0,tablet,West,Regular
29.0,53987.81,3.0,mobile,North,Regular
59.0,62749.33,10.0,tablet,East,Regular
65.0,73176.94,8.0,mobile,East,Regular
65.0,53933.87,7.0,desktop,South,Regular
49.0,44125.53,4.0,mobile,North,Budget
49.0,62297.66,8.0,mobile,North,Regular
60.0,65230.23,5.0,desktop,North,Regular
57.0,70787.94,8.0,mobile,East,Regular
52.0,71835.93,7.0,mobile,North,Regular
67.0,41707.3,8.0,desktop,West,Regular
30.0,64058.11,8.0,mobile,South,Regular
19.0,79841.54,9.0,mobile,North,Premium
46.0,45817.96,2.0,mobile,West,Budget
47.0,62417.3,6.0,mobile,South,Regular
62.0,42710.38,9.0,mobile,West,Regular
27.0,58488.8,5.0,mobile,South,Regular
22.0,89978.7,5.0,tablet,North,Premium
59.0,58611.61,8.0,mobile,East,Regular
66.0,35759.74,11.0,mobile,North,Regular
30.0,62072.06,5.0,mobile,South,Regular
30.0,59464.98,5.0,desktop,East,Regular
56.0,77525.58,7.0,desktop,North,Premium
50.0,27613.74,6.0,mobile,South,Budget
35.0,36765.85,2.0,tablet,West,Budget
50.0,53580.05,3.0,mobile,East,Regular
51.0,23985.48,3.0,tablet,East,Budget
22.0,77935.56,8.0,mobile,North,Premium
53.0,14531.68,6.0,tablet,South,Budget
50.0,38490.1,8.0,desktop,North,Regular
65.0,25524.02,4.0,mobile,East,Budget
28.0,41997.25,6.0,desktop,South,Regular
63.0,71214.66,3.0,mobile,West,Regular
54.0,67229.28,11.0,mobile,North,Premium
40.0,73725.14,7.0,desktop,East,Premium
