shape,texture,weight,size,label
-1.198,1.026,-0.232,0.505,Banana
1.204,-0.869,-1.146,-1.351,Grape
1.588,0.455,0.02,-0.097,Apple
0.439,1.4,-0.391,-0.762,Apple
1.128,0.712,-0.372,-0.477,Apple
-1.308,0.584,-0.721,0.414,Banana
1.091,-0.727,-0.982,-1.258,Grape
0.736,-0.401,1.31,0.803,Watermelon
0.476,-1.595,0.778,1.038,Watermelon
1.041,-0.548,-0.883,-1.363,Grape
1.528,0.931,-0.197,-0.53,Apple
-0.891,1.727,-1.346,-0.09,Banana
0.697,-1.117,-0.482,-0.564,Orange
0.983,-0.454,0.948,0.966,Watermelon
1.12,-0.373,-0.519,-0.916,Grape
0.999,-0.947,-0.741,-1.296,Grape
-1.306,1.068,-0.46,0.554,Banana
0.987,-1.344,0.233,-0.22,Orange
-1.102,1.194,-1.157,0.036,Banana
0.77,-1.231,-0.695,-0.634,Orange
-0.66,1.234,-1.288,0.611,Banana
-0.892,0.887,-1.429,0.42,Banana
1.653,-0.995,0.05,-0.274,Orange
0.923,-1.053,-1.442,-0.753,Lemon
1.046,-0.221,-1.054,-0.99,Grape
-1.206,1.546,-0.475,0.063,Banana
0.069,-1.633,-0.389,-0.453,Lemon
-1.274,1.095,-1.431,0.578,Banana
0.466,-1.379,-0.728,-0.641,Lemon
-0.872,1.408,-0.61,0.356,Banana
0.934,0.801,-0.919,-0.307,Apple
-1.298,1.426,-1.07,0.561,Banana
0.831,-0.836,-0.788,-0.903,Grape
-0.887,0.967,-0.724,0.526,Banana
-0.162,-1.09,-0.245,-0.857,Lemon
0.408,-1.049,1.182,0.839,Watermelon
1.453,1.645,-0.974,-0.434,Apple
0.201,-0.769,0.762,0.833,Watermelon
1.002,-1.465,-1.153,-1.297,Lemon
1.445,-0.637,-0.403,-0.646,Orange
1.292,0.364,-1.082,-1.421,Grape
1.035,-1.396,-0.728,-1.424,Lemon
0.894,0.553,0.141,-0.642,Apple
1.273,-1.037,1.044,1.183,Watermelon
-1.019,0.773,-1.284,0.478,Banana
-1.666,1.587,-0.954,0.182,Banana
0.693,-1.208,-0.662,-0.896,Lemon
0.731,-1.027,-0.534,0.019,Lemon
0.719,-1.045,-0.878,-0.007,Orange
0.594,-0.994,-0.655,-0.702,Lemon
-0.126,1.013,-0.896,-0.099,Banana
1.31,-0.643,-0.844,-0.684,Grape
0.964,-1.237,-1.115,-0.336,Orange
-1.239,0.6,-0.491,0.644,Banana
-1.64,1.054,-1.286,0.428,Banana
0.72,-1.189,0.037,0.087,Orange
1.528,-1.076,-0.809,0.122,Orange
-0.676,1.22,-1.26,-0.075,Banana
1.188,-1.31,-0.408,0.817,Orange
1.745,-0.723,0.768,0.747,Watermelon
0.851,-0.476,-0.779,-0.66,Lemon
1.031,-1.486,-0.775,-0.612,Orange
1.191,-0.905,1.398,0.392,Watermelon
0.469,1.16,-0.605,-0.58,Apple
0.954,-1.194,-0.753,-0.588,Lemon
0.934,-0.76,-0.724,-0.266,Orange
1.007,-0.254,-1.075,-0.384,Lemon
0.933,0.965,-0.576,-0.035,Apple
1.247,0.283,-1.462,-1.612,Grape
-0.281,0.982,-1.16,0.366,Banana
0.512,-0.868,0.972,1.376,Watermelon
1.3,-0.671,-0.233,0.362,Orange
0.802,-1.187,-0.883,-0.744,Lemon
1.206,-1.066,-0.946,-1.292,Grape
0.561,-0.982,-1.008,-0.733,Grape
0.363,-1.727,0.504,-0.109,Lemon
1.326,-0.43,-0.268,-0.247,Orange
-0.525,1.472,-0.785,0.609,Banana
0.166,-1.09,-0.004,-0.218,Lemon
0.488,0.814,0.239,-0.141,Apple
-0.936,1.074,-1.029,0.117,Banana
-1.292,1.354,-0.917,0.547,Banana
0.791,-0.507,-0.441,-0.212,Lemon
1.059,-1.332,0.921,1.206,Watermelon
1.237,-0.492,0.839,1.079,Watermelon
0.955,-0.031,-0.868,-0.862,Grape
0.988,-1.079,0.493,0.559,Watermelon
-0.937,1.019,-0.935,0.629,Banana
0.633,-1.122,-0.673,-0.415,Lemon
0.867,-0.627,-0.304,-0.112,Orange
0.714,-0.227,-0.496,-1.477,Grape
1.14,-1.038,-0.201,-0.042,Orange
0.218,-0.734,1.389,1.429,Watermelon
-1.331,0.989,-1.189,-0.37,Banana
0.783,-0.979,-0.883,-1.571,Grape
0.657,-1.182,1.27,1.972,Watermelon
1.106,0.639,-0.538,-0.07,Apple
0.529,-0.616,-0.204,-0.244,Orange
0.41,-0.678,-0.567,-0.146,Orange
0.545,-1.554,-0.681,-0.924,Lemon
0.772,1.151,-0.054,-0.306,Apple
0.691,0.773,-0.533,-1.048,Apple
1.026,-1.583,-0.273,-0.711,Orange
0.578,-0.766,-0.291,-0.86,Orange
0.804,-0.508,-1.217,-1.12,Grape
1.085,-0.984,0.653,1.008,Watermelon
-1.101,1.603,-1.036,0.347,Banana
1.091,0.887,-0.552,-0.139,Apple
1.164,1.729,-0.04,-0.034,Apple
1.251,-1.242,0.56,0.649,Watermelon
1.241,-0.102,-0.743,-1.058,Grape
1.587,0.845,-0.702,-0.211,Apple
-0.548,0.705,-1.597,0.313,Banana
1.27,-1.638,-0.658,-1.478,Grape
0.854,-1.699,-1.116,-0.283,Lemon
1.426,-1.003,0.538,-0.558,Orange
-1.362,0.894,-1.122,0.399,Banana
-1.26,1.199,-0.81,0.865,Banana
0.828,1.118,-0.088,-0.303,Apple
0.926,-1.722,1.029,1.208,Watermelon
0.98,-1.274,-0.888,-0.041,Orange
1.012,-0.514,0.493,0.835,Watermelon
0.538,-0.641,1.434,1.673,Watermelon
1.182,-0.724,-0.147,0.001,Orange
1.017,-0.383,-0.251,-0.923,Grape
0.608,-0.931,-0.652,-0.414,Lemon
0.936,-0.6,1.365,1.758,Watermelon
-1.008,1.101,-0.914,0.37,Banana
1.395,-1.569,-0.139,0.499,Orange
1.477,1.437,-0.005,-0.509,Apple
0.338,-1.26,-0.998,-0.169,Lemon
1.514,-0.448,-0.718,-0.897,Grape
1.199,0.259,-0.19,-0.449,Apple
0.986,-0.921,0.75,0.624,Watermelon
0.739,-1.507,0.596,0.644,Watermelon
0.498,-0.815,0.685,0.348,Watermelon
0.86,0.61,0.211,-0.253,Apple
-1.515,1.199,-0.97,0.216,Banana
-0.449,0.659,-0.638,0.157,Banana
0.994,-0.862,-1.24,-1.153,Grape
0.335,-0.479,-0.96,-1.524,Grape
1.231,-0.49,-0.533,-0.475,Orange
0.99,-0.859,-0.648,-0.215,Lemon
1.096,-0.1,-1.006,-0.851,Grape
1.384,-1.457,-0.603,-1.177,Grape
0.775,-0.418,-0.707,-0.659,Lemon
-1.019,0.492,-0.23,0.285,Banana
1.576,-0.717,-0.988,-0.67,Grape
0.214,-1.036,-0.283,-0.575,Lemon
0.431,-0.61,-0.11,0.046,Lemon
0.764,0.797,-0.465,-0.049,Apple
0.581,-0.999,-1.25,-1.328,Grape
0.91,-0.714,-0.769,-0.568,Lemon
-0.289,-1.16,-0.165,-0.679,Lemon
0.218,-0.518,-0.99,0.041,Lemon
2.0,-0.638,-0.565,-1.584,Grape
0.4,-1.279,-0.012,-0.199,Orange
0.935,-1.052,-1.045,-1.225,Grape
0.677,-1.353,-0.233,-0.452,Orange
0.998,-1.219,-0.824,-0.916,Grape
0.919,-0.543,-0.673,-1.507,Grape
0.623,-1.457,-0.569,-0.591,Lemon
0.991,1.297,-0.014,0.08,Apple
0.861,-0.754,-0.123,-0.33,Orange
1.041,-1.046,1.488,1.284,Watermelon
0.882,0.858,0.035,0.169,Apple
1.11,1.231,0.156,-0.361,Apple
1.029,1.17,-0.45,0.295,Apple
0.847,-0.579,-0.329,-1.652,Grape
0.676,-1.231,-0.6,-0.922,Lemon
0.87,-0.991,1.083,1.313,Watermelon
0.187,-1.044,-0.361,-0.222,Orange
1.011,-0.891,-1.541,-0.924,Grape
0.652,-0.459,-1.328,-0.758,Grape
0.981,-0.595,-1.086,-1.142,Grape
0.918,-0.186,-1.537,-1.227,Grape
0.97,-0.713,-0.13,-0.521,Lemon
0.139,-1.388,-0.705,-0.234,Lemon
0.911,0.884,-0.161,-0.29,Apple
-1.154,0.649,-0.669,0.667,Banana
0.63,0.859,-0.067,-0.698,Apple
1.128,-0.714,-1.426,-0.378,Grape
0.88,-0.816,0.608,1.543,Watermelon
1.682,-1.126,-1.058,-0.535,Grape
0.836,1.143,-0.888,-0.576,Apple
0.707,-1.206,-0.726,-1.03,Lemon
-0.771,0.531,-0.461,0.061,Banana
0.88,-0.754,-0.945,-0.702,Lemon
0.84,-1.136,-0.754,-0.013,Orange
0.759,0.96,0.052,-0.1,Apple
0.783,1.364,-0.067,-0.547,Apple
0.82,1.35,-0.027,-0.826,Apple
0.248,-0.757,-1.011,-0.218,Lemon
-0.322,1.131,-1.323,0.362,Banana
1.362,-0.565,-0.831,-1.28,Grape
0.347,-0.683,-0.849,-1.405,Lemon
-1.107,1.11,-0.63,0.876,Banana
-0.97,1.231,-0.958,0.424,Banana
0.935,-0.865,-0.555,0.493,Orange
0.163,-0.4,-0.888,-0.87,Grape
0.186,-1.587,-0.388,-0.031,Lemon
1.077,-0.318,-1.16,-0.884,Grape
1.429,-0.71,-0.585,-1.572,Grape
0.785,-0.809,0.366,-0.195,Orange
0.638,1.658,-0.344,-0.067,Apple
-1.117,1.05,-1.197,1.09,Banana
1.417,-0.381,-0.576,-0.839,Orange
-1.103,1.881,-1.113,0.668,Banana
0.641,-1.29,0.972,1.738,Watermelon
0.985,-1.719,-0.367,-0.902,Lemon
0.761,-0.421,-0.511,-0.528,Grape
1.116,1.121,0.171,-0.851,Apple
1.64,-1.258,1.091,0.826,Watermelon
0.595,-0.838,1.083,0.963,Watermelon
0.947,-0.466,1.767,1.439,Watermelon
1.097,-1.173,-0.78,-0.765,Grape
-0.73,0.601,-0.702,0.847,Banana
-1.344,1.24,-1.284,0.264,Banana
0.268,-1.123,-0.72,-0.356,Lemon
0.912,-0.574,-0.828,-0.374,Lemon
0.616,-0.639,-0.985,-1.323,Grape
-0.804,0.945,-0.946,0.729,Banana
0.85,1.298,0.205,0.184,Apple
-1.066,0.66,-1.248,-0.255,Banana
0.84,-0.738,-0.559,-0.982,Lemon
0.872,-0.517,1.213,1.274,Watermelon
2.0,-0.485,-1.756,-1.385,Grape
1.107,1.007,-0.36,-0.354,Apple
0.725,-0.469,-0.512,-0.394,Grape
1.596,-1.335,-0.307,-0.31,Orange
1.207,-1.029,0.921,1.509,Watermelon
1.034,-0.557,-0.855,-0.763,Grape
1.239,1.543,-0.75,-0.186,Apple
0.964,-1.105,-0.035,0.254,Orange
0.793,-0.41,-0.801,0.007,Orange
0.688,-1.225,-0.279,-0.34,Orange
-0.002,-0.786,-0.027,-0.256,Orange
-1.084,0.869,-1.599,-0.336,Banana
-0.719,1.373,-0.791,0.433,Banana
-0.726,1.251,-1.275,0.378,Banana
0.896,-1.099,1.399,1.551,Watermelon
-0.221,-1.089,-0.708,-0.093,Lemon
-1.508,-0.046,-0.713,0.637,Banana
0.376,-1.044,1.536,0.623,Watermelon
1.035,-0.822,0.5,0.803,Watermelon
0.008,-1.058,-0.877,-0.427,Lemon
1.222,-0.514,0.516,-0.127,Orange
-1.111,0.869,-1.338,0.457,Banana
0.827,-0.819,-0.627,-0.363,Orange
1.151,-1.044,0.328,0.995,Watermelon
-1.281,1.414,-0.66,-0.499,Banana
-0.719,1.136,-1.519,0.607,Banana
0.552,-0.199,-1.226,-1.531,Grape
1.742,-1.541,0.718,0.787,Watermelon
0.841,-0.755,-0.28,0.152,Orange
1.13,-1.186,-0.808,-0.918,Grape
0.381,-0.274,-0.387,-0.17,Lemon
1.342,0.853,-0.078,-0.189,Apple
-1.195,0.572,-0.992,0.505,Banana
1.006,-1.064,-0.29,-0.3,Orange
-0.458,1.095,-1.17,-0.333,Banana
0.931,0.798,-0.515,0.03,Apple
-0.972,0.411,-0.783,-0.254,Banana
1.243,0.834,-0.27,-0.309,Apple
0.948,1.073,-0.271,0.354,Apple
0.678,-0.913,-0.848,-0.367,Lemon
0.642,-0.597,-0.82,-0.495,Orange
0.03,-0.853,-0.748,-0.26,Lemon
0.659,-0.814,-0.097,-0.126,Orange
1.011,-0.552,-1.319,-1.376,Grape
1.19,0.871,-0.141,0.243,Apple
0.84,-0.81,-1.113,-0.986,Grape
1.215,-1.01,0.427,-0.053,Orange
1.273,-0.613,-0.646,-1.072,Grape
0.775,-0.683,-0.32,-0.114,Orange
1.344,-0.951,-0.352,-0.387,Orange
1.372,-1.12,-0.318,-0.1,Orange
1.099,-0.245,-1.024,-0.518,Grape
0.913,1.13,-0.364,0.433,Apple
0.877,-1.091,1.04,0.907,Watermelon
1.11,-0.17,-0.948,-0.936,Grape
0.92,-0.777,-0.966,-0.997,Grape
1.411,-1.336,1.509,0.949,Watermelon
0.652,-1.373,-0.403,-0.836,Lemon
1.131,1.096,-0.414,-1.023,Apple
1.756,-1.369,1.095,0.745,Watermelon
1.367,-1.133,-0.563,0.008,Orange
0.155,-1.145,-0.358,0.027,Lemon
-1.337,0.786,-0.877,-0.399,Banana
1.075,-1.35,-0.753,-0.409,Lemon
1.018,-1.337,0.303,-1.101,Orange
-1.393,0.777,-1.332,0.727,Banana
0.42,-0.455,-0.397,-0.676,Orange
0.265,0.925,-0.546,-0.217,Apple
0.842,-0.265,-1.05,-1.148,Grape
0.941,-0.92,-0.329,-0.098,Lemon
-1.103,1.013,-0.705,-0.558,Banana
0.564,-1.079,-0.469,-0.78,Lemon
1.383,0.742,-0.461,-0.533,Apple
1.43,-1.73,1.625,1.516,Watermelon
0.402,-0.641,-0.554,0.079,Lemon
1.333,-0.232,-0.847,-0.133,Orange
0.397,0.818,0.487,-0.136,Apple
1.345,-0.42,-0.842,-1.183,Grape
0.752,-1.192,0.044,0.971,Watermelon
-0.916,0.783,-1.046,0.484,Banana
1.31,-1.019,-1.278,-0.736,Grape
-0.794,1.471,-0.544,1.145,Banana
0.898,-0.448,0.678,1.838,Watermelon
1.159,-0.81,1.346,0.526,Watermelon
0.624,-0.56,-0.879,-0.271,Grape
0.668,-0.461,0.907,0.902,Watermelon
0.943,-1.107,1.17,0.862,Watermelon
0.506,0.906,-0.14,-0.791,Apple
1.204,-0.587,1.518,1.118,Watermelon
0.368,1.227,0.039,-0.544,Apple
0.975,1.169,0.326,-0.39,Apple
1.312,1.111,-0.23,0.166,Apple
0.709,-0.919,-0.29,-0.727,Orange
1.431,-0.31,-0.988,-1.091,Grape
1.0,1.248,-0.281,-0.534,Apple
0.819,-1.004,-0.626,-0.083,Orange
0.722,-1.334,2.0,1.679,Watermelon
-0.95,1.298,-0.643,0.274,Banana
1.099,-1.092,1.439,1.444,Watermelon
1.547,-0.907,1.759,0.973,Watermelon
-0.284,0.838,-1.454,1.01,Banana
-0.769,1.182,-1.126,0.004,Banana
0.737,-0.952,0.947,0.321,Watermelon
-0.407,0.853,-0.567,0.053,Banana
1.054,1.34,-0.008,-0.394,Apple
-0.822,1.237,-1.052,-0.09,Banana
-1.219,0.867,-0.991,0.857,Banana
1.318,-1.286,1.643,0.972,Watermelon
1.235,-1.329,0.842,1.363,Watermelon
0.692,-0.981,1.165,0.642,Watermelon
0.378,-0.682,0.702,-0.039,Orange
1.228,0.691,0.214,-0.432,Apple
1.407,-0.387,-0.779,-0.792,Grape
1.197,1.099,0.039,-0.554,Apple
0.916,1.514,-0.239,-0.414,Apple
0.962,-0.707,-1.055,-0.245,Lemon
-0.952,1.249,-0.996,0.463,Banana
0.359,-0.913,-0.741,-0.082,Grape
0.729,-1.242,-0.553,-0.813,Lemon
1.437,1.017,0.069,-0.354,Apple
1.0,-1.568,-0.591,-0.311,Lemon
0.906,-0.874,1.12,1.367,Watermelon
0.818,-0.862,-0.292,-0.974,Lemon
0.737,0.515,-0.108,-0.155,Apple
-0.515,1.123,-1.221,0.347,Banana
0.344,-1.143,0.179,1.115,Watermelon
0.902,-0.646,-1.326,-1.234,Grape
1.242,-1.503,-0.123,-0.484,Orange
-1.588,1.429,-0.535,0.111,Banana
0.808,-1.088,-0.584,-0.422,Orange
0.758,-0.274,-0.724,-0.142,Lemon
1.124,-1.585,-0.309,-0.253,Orange
1.513,-0.473,1.132,1.425,Watermelon
-1.051,1.392,-0.965,0.684,Banana
1.42,-0.749,0.74,0.853,Watermelon
1.263,-0.287,-0.945,-1.109,Grape
1.067,-0.697,-1.096,-0.314,Grape
0.434,-0.822,-0.546,-0.929,Lemon
0.559,0.972,-0.983,0.341,Apple
0.873,-0.755,-0.572,-1.049,Grape
1.228,-1.2,-0.284,0.139,Orange
0.698,1.185,-1.146,0.143,Apple
0.805,-1.03,0.966,0.659,Watermelon
0.632,1.182,-0.101,-0.61,Apple
1.189,1.195,-0.432,-0.753,Apple
0.987,-0.872,0.979,0.793,Watermelon
1.163,1.443,-0.57,-0.404,Apple
1.96,-0.498,-1.443,-1.167,Grape
0.735,-0.867,-0.192,-0.423,Orange
1.65,1.03,-0.46,-0.727,Apple
-1.313,0.564,-1.067,-0.01,Banana
-0.726,0.795,-0.706,0.472,Banana
1.226,-0.686,1.698,0.703,Watermelon
-0.704,1.139,-0.628,0.339,Banana
1.412,-1.052,-1.352,-1.199,Grape
0.574,-0.984,-0.859,-0.847,Lemon
0.771,0.402,-0.401,-0.32,Apple
1.154,1.058,0.328,-0.016,Apple
1.258,1.128,-0.112,-0.377,Apple
1.035,-0.327,-0.325,-0.666,Orange
1.244,-0.694,-0.246,-0.857,Orange
1.45,1.08,-0.409,0.116,Apple
0.291,-0.561,-1.189,-0.478,Grape
1.085,-1.303,0.098,-1.061,Orange
1.178,0.558,-0.462,-0.384,Apple
1.319,-0.229,-0.923,-0.044,Orange
-0.229,0.799,-1.222,0.383,Banana
-0.71,1.23,-1.126,0.019,Banana
1.461,-1.271,0.329,0.491,Watermelon
0.798,-0.478,-0.716,0.333,Orange
1.457,-0.521,-1.892,-1.414,Grape
0.778,0.006,-1.199,-1.271,Grape
0.666,-1.493,-0.609,-0.779,Lemon
1.941,-1.321,1.675,0.601,Watermelon
1.092,-0.425,-0.95,-0.972,Grape
1.302,-0.454,-1.061,-1.236,Grape
0.942,-1.062,-0.369,-0.173,Orange
-1.493,0.64,-0.709,-0.488,Banana
1.419,-1.196,0.284,0.229,Orange
0.885,-0.678,-0.442,-0.554,Grape
0.94,-0.6,-0.981,-0.428,Lemon
0.73,0.61,-0.243,-0.445,Apple
0.942,0.825,-0.739,0.294,Apple
1.055,0.495,-0.236,0.232,Apple
1.336,-1.182,0.827,0.665,Watermelon
0.74,0.769,-0.814,-0.455,Apple
1.12,-1.145,1.076,1.568,Watermelon
1.242,-1.024,-0.292,-0.558,Lemon
0.429,-1.391,-0.57,-0.12,Lemon
0.554,0.9,-0.417,-0.214,Apple
1.092,-0.812,0.364,-0.505,Orange
0.676,-0.513,-0.492,-1.512,Grape
1.116,0.93,-0.001,-0.08,Apple
1.017,-0.429,-1.23,-0.72,Grape
1.485,1.035,-0.443,-0.351,Apple
-0.724,0.985,-1.42,0.633,Banana
0.656,-0.851,0.347,1.038,Watermelon
-1.024,0.312,-0.884,-0.085,Banana
1.03,0.856,-0.818,-0.666,Apple
0.662,-0.656,-0.007,0.568,Orange
0.821,0.81,-0.253,-0.424,Apple
-1.204,1.019,-0.754,-0.439,Banana
0.4,-1.491,-0.654,-0.349,Lemon
1.391,-1.152,-0.263,-0.789,Orange
0.299,-0.928,-1.076,-0.067,Lemon
1.183,-1.317,-0.819,-0.452,Orange
0.685,-1.426,-0.792,-0.281,Orange
1.256,0.751,-0.144,-0.415,Apple
-0.786,0.725,-0.902,0.342,Banana
-0.523,1.196,-0.91,-0.214,Banana
0.816,-1.28,-0.588,-0.195,Orange
1.084,-0.502,-0.558,-0.831,Grape
0.57,-0.929,1.205,1.442,Watermelon
0.946,-1.051,0.078,-0.137,Orange
0.441,-1.235,-0.356,-1.6,Grape
0.941,-0.291,-1.618,-1.379,Grape
0.564,-0.37,0.406,-0.457,Orange
1.203,-0.892,0.902,0.431,Watermelon
1.808,-1.636,1.074,0.773,Watermelon
1.353,-0.704,-0.643,-0.477,Orange
0.457,-0.532,-0.751,-1.155,Grape
0.914,-0.332,1.328,1.472,Watermelon
-0.185,-0.808,-0.512,-0.938,Lemon
0.635,-0.676,-1.47,-1.28,Grape
0.838,-0.799,0.753,0.843,Watermelon
1.359,-1.617,-0.22,-0.064,Orange
-0.854,0.825,-1.373,0.832,Banana
0.3,-1.391,-0.593,-0.759,Lemon
1.368,0.907,0.113,-0.143,Apple
-1.136,1.39,-1.228,0.188,Banana
-0.815,1.079,-1.236,-0.238,Banana
0.993,0.746,-0.29,-0.447,Apple
0.749,-1.094,0.974,1.243,Watermelon
-0.852,1.733,-0.95,0.064,Banana
0.942,-0.801,1.351,1.47,Watermelon
0.644,1.448,-0.316,-0.624,Apple
0.929,-0.176,-0.84,-1.424,Grape
0.578,-1.431,-0.556,-0.173,Orange
0.606,-1.15,1.491,1.566,Watermelon
1.543,-1.628,0.286,-0.168,Orange
0.627,-0.64,-0.354,-1.154,Lemon
-1.214,0.872,-1.466,0.649,Banana
1.504,-1.004,1.105,0.996,Watermelon
1.035,-0.609,0.382,1.17,Watermelon
1.004,-0.85,-1.176,-0.359,Grape
0.535,-1.059,1.57,0.555,Watermelon
0.84,1.015,-0.156,-0.328,Apple
0.287,-0.843,-0.635,-0.28,Lemon
1.323,0.48,0.062,-0.389,Apple
1.289,-0.827,0.349,-0.198,Orange
-1.141,0.82,-1.363,0.583,Banana
0.615,-0.72,0.922,0.383,Watermelon
1.521,-2.0,0.971,1.082,Watermelon
-0.207,-0.846,-0.834,-0.587,Lemon
1.47,-0.95,0.877,0.94,Watermelon
1.622,-0.858,0.691,0.829,Watermelon
0.583,-0.758,-0.437,-1.058,Grape
0.532,-0.849,-0.437,-0.004,Orange
0.915,-0.494,-0.619,-0.608,Orange
1.328,-1.301,-1.06,-0.72,Grape
0.232,1.023,-0.824,-0.946,Apple
0.227,-1.064,-0.847,-0.113,Lemon
1.029,-1.171,-0.758,-0.122,Orange
1.721,-0.846,-1.205,-1.371,Grape
1.014,-0.676,-0.756,-0.71,Lemon
0.67,-1.101,0.057,-0.185,Orange
-0.549,0.748,-1.809,1.212,Banana
0.675,-0.728,-0.876,-0.977,Lemon
-0.946,0.303,-1.093,0.658,Banana
1.157,-0.911,1.61,1.131,Watermelon
0.333,0.948,0.374,-0.408,Apple
1.252,-0.642,-0.743,-0.878,Lemon
1.119,-0.555,0.447,1.042,Watermelon
-0.114,-1.119,-1.179,-0.303,Lemon
0.759,-0.195,-1.189,-1.221,Grape
0.035,-0.863,-0.428,-0.171,Lemon
1.229,-0.86,-0.091,0.044,Orange
-0.682,0.465,-1.162,-0.268,Banana
1.116,1.57,0.014,-0.512,Apple
1.177,-0.878,1.082,0.544,Watermelon
1.06,-1.412,-0.728,-0.164,Lemon
0.869,1.028,-0.258,-0.277,Apple
1.04,-0.925,-0.274,-0.513,Orange
0.457,1.349,0.065,-0.182,Apple
1.115,-0.92,-1.854,-1.087,Grape
0.336,1.065,0.156,-0.516,Apple
0.404,-1.352,-0.585,-0.512,Lemon
0.243,-0.681,0.346,-0.084,Lemon
0.561,-1.043,-0.78,-0.687,Lemon
1.335,1.351,-0.709,-0.172,Apple
1.389,-0.723,-1.074,-0.756,Grape
-0.746,1.15,-0.911,0.436,Banana
0.903,-1.391,0.455,1.208,Watermelon
1.038,-0.841,-0.59,-0.164,Orange
0.628,-0.552,-0.302,-0.759,Lemon
1.177,-1.261,0.085,1.604,Watermelon
0.869,1.364,-0.531,-0.583,Apple
-1.191,1.088,-0.938,0.474,Banana
0.826,-0.986,-0.595,0.314,Orange
0.54,-1.288,0.852,1.836,Watermelon
1.268,-0.899,-0.712,-0.819,Grape
1.096,-0.356,-0.98,-0.94,Grape
0.456,-0.095,-1.157,-1.433,Grape
0.823,-0.762,-1.28,-0.728,Grape
-0.659,0.314,-1.18,0.145,Banana
0.94,1.597,-0.585,0.247,Apple
0.949,-0.45,0.891,0.85,Watermelon
0.992,-0.548,-0.245,-0.127,Orange
1.223,0.692,-0.182,-0.52,Apple
1.515,-0.453,-0.758,-1.714,Grape
1.247,-1.062,0.497,1.033,Watermelon
0.469,-0.386,-0.498,-1.627,Grape
0.99,-1.058,-0.996,0.121,Orange
0.819,-0.291,-0.426,-0.808,Lemon
1.18,1.45,-0.463,-0.002,Apple
0.176,1.516,-0.02,-1.191,Apple
1.134,-1.295,-1.214,-0.762,Grape
0.952,-0.16,-0.978,-1.013,Grape
1.384,-1.118,0.991,1.037,Watermelon
0.976,1.406,-0.533,-0.591,Apple
0.628,-1.75,1.519,0.685,Watermelon
0.916,-0.455,-0.35,-0.02,Orange
0.503,-0.111,-1.043,-1.356,Grape
0.243,-0.409,-0.805,-0.849,Lemon
-1.152,1.016,-0.947,0.456,Banana
1.082,-0.774,-0.395,0.525,Orange
0.829,1.473,-0.51,-0.8,Apple
0.417,-0.894,0.107,-0.603,Orange
-1.307,1.135,-1.001,0.095,Banana
-1.448,1.108,-0.771,0.472,Banana
1.009,-1.369,-0.19,-0.116,Orange
0.54,0.894,-0.172,-0.327,Apple
-0.086,-1.224,-0.847,-0.304,Lemon
1.909,1.047,-0.719,-0.356,Apple
1.004,-0.735,0.135,0.287,Orange
1.188,1.0,0.219,-0.422,Apple
1.019,-0.685,-1.746,-0.555,Grape
1.236,-1.83,0.051,-0.306,Orange
1.346,-0.973,-0.775,-0.191,Orange
-1.314,0.572,-0.697,0.437,Banana
1.124,-1.138,-0.937,-0.276,Lemon
0.308,-1.109,-0.416,-0.544,Lemon
-1.171,0.509,-0.672,0.171,Banana
1.216,-0.83,0.082,-0.282,Orange
-1.122,0.612,-1.19,0.419,Banana
0.314,-0.889,-0.086,-0.656,Lemon
0.54,-1.145,0.502,1.467,Watermelon
-0.97,0.745,-1.196,-0.114,Banana
-0.646,1.643,-1.523,0.665,Banana
0.914,1.444,-0.942,-0.221,Apple
-1.143,1.231,-0.979,0.308,Banana
0.963,1.547,-0.361,0.002,Apple
1.22,-0.289,-1.355,-0.752,Grape
1.118,-1.016,-1.074,-0.197,Grape
0.863,-1.129,1.158,0.811,Watermelon
1.049,-1.157,1.141,0.978,Watermelon
1.683,-0.984,0.922,1.36,Watermelon
0.113,-0.408,-0.946,-0.083,Lemon
1.51,0.816,-0.45,-0.338,Apple
1.218,0.651,-0.338,-0.41,Apple
0.597,-0.966,-0.955,-0.961,Grape
0.733,1.028,-0.526,0.157,Apple
-1.036,1.384,-1.592,0.413,Banana
1.209,0.952,-0.489,-0.354,Apple
1.26,-1.024,-0.755,-0.889,Grape
0.909,-1.076,1.022,1.581,Watermelon
1.122,0.67,-0.452,-0.701,Apple
0.339,-1.407,-0.258,0.246,Orange
1.349,-1.404,0.721,0.671,Watermelon
-1.904,0.941,-0.719,0.212,Banana
0.556,-1.296,-0.415,0.07,Orange
0.936,-0.778,-0.328,-0.117,Orange
-1.329,0.76,-1.44,0.511,Banana
0.898,-0.259,-0.132,0.041,Apple
0.716,-0.832,-0.373,-0.941,Orange
1.684,-1.071,-0.23,-0.419,Orange
0.897,-0.543,-1.365,-0.407,Grape
1.293,-0.819,0.95,0.734,Watermelon
1.361,-0.786,-0.44,-0.58,Orange
0.448,-0.99,0.913,1.415,Watermelon
0.947,-0.986,-0.628,-0.903,Lemon
-0.629,0.98,-0.788,0.712,Banana
0.802,-0.89,-0.136,-0.792,Grape
-1.098,1.434,-1.108,0.414,Banana
-1.199,0.994,-1.096,0.037,Banana
1.085,0.776,-0.098,-0.407,Apple
0.398,-0.383,-0.777,-0.211,Grape
-0.994,1.064,-0.832,0.657,Banana
-0.665,1.112,-1.012,0.595,Banana
0.574,-1.451,-1.125,-0.603,Lemon
